_id,month,street,direction,from_intersection,to_intersection,day_type,time_period,baseline_travel_time,average_travel_time
1297,Sep '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),10.0,11.3
1298,Sep '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.3,13.9
1299,Sep '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.5,16.9
1300,Sep '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),9.8,11.0
1301,Sep '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),9.5,11.3
1302,Sep '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),6.6,7.7
1303,Sep '18,Bathurst,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.1,4.8
1304,Sep '18,Bathurst,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),5.2,5.6
1305,Sep '18,Bathurst,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.9,5.4
1306,Sep '18,Bathurst,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),7.0,6.9
1307,Sep '18,Bathurst,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.7,5.4
1308,Sep '18,Bathurst,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),5.0,5.8
1309,Sep '18,Bathurst,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.1,4.2
1310,Sep '18,Bathurst,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.3,5.4
1311,Sep '18,Bathurst,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),5.4,5.8
1312,Sep '18,Bathurst,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.6,6.0
1313,Sep '18,Bathurst,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),6.1,6.1
1314,Sep '18,Bathurst,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),5.5,6.4
1315,Sep '18,Bathurst,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),5.3,6.2
1316,Sep '18,Bathurst,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),4.2,4.4
1317,Sep '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.6,10.9
1318,Sep '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.7,11.7
1319,Sep '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.2,14.0
1320,Sep '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),13.7,15.4
1321,Sep '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),13.3,14.0
1322,Sep '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.9,13.6
1323,Sep '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.8,8.6
1324,Sep '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),9.4,10.8
1325,Sep '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),12.3,12.3
1326,Sep '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),13.8,14.9
1327,Sep '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.1,16.7
1328,Sep '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.9,14.4
1329,Sep '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),14.1,14.1
1330,Sep '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),9.4,9.4
1331,Sep '18,Front,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.9,11.9
1332,Sep '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.5,11.9
1333,Sep '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),11.8,12.8
1334,Sep '18,Front,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.3,18.1
1335,Sep '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),11.1,13.2
1336,Sep '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.4,12.9
1337,Sep '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.5,9.8
1338,Sep '18,Front,Westbound,Yonge,Bathurst,Weekday,AM Peak (07:00-10:00),9.0,9.0
1339,Sep '18,Front,Westbound,Yonge,Bathurst,Weekday,Evening (19:00-23:00),10.1,11.4
1340,Sep '18,Front,Westbound,Yonge,Bathurst,Weekday,Midday (10:00-16:00),9.7,11.2
1341,Sep '18,Front,Westbound,Yonge,Bathurst,Weekday,PM Peak (16:00-19:00),14.3,15.2
1342,Sep '18,Front,Westbound,Yonge,Bathurst,Weekend,Afternoon (12:00-17:00),8.9,12.8
1343,Sep '18,Front,Westbound,Yonge,Bathurst,Weekend,Evening (17:00-23:00),10.4,12.3
1344,Sep '18,Front,Westbound,Yonge,Bathurst,Weekend,Morning (08:00-12:00),8.5,9.0
1345,Sep '18,Jarvis,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),4.1,4.5
1346,Sep '18,Jarvis,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),3.9,4.5
1347,Sep '18,Jarvis,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),6.0,7.0
1348,Sep '18,Jarvis,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),8.5,10.2
1349,Sep '18,Jarvis,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.6,4.8
1350,Sep '18,Jarvis,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.7,4.4
1351,Sep '18,Jarvis,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),3.8,4.0
1352,Sep '18,Jarvis,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),4.7,5.3
1353,Sep '18,Jarvis,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,4.6
1354,Sep '18,Jarvis,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.3,6.0
1355,Sep '18,Jarvis,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),4.8,8.7
1356,Sep '18,Jarvis,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.5,5.0
1357,Sep '18,Jarvis,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.3,5.0
1358,Sep '18,Jarvis,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.8,4.2
1359,Sep '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.3,12.4
1360,Sep '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.6,13.0
1361,Sep '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),14.0,15.0
1362,Sep '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),16.4,15.6
1363,Sep '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),14.5,15.4
1364,Sep '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),13.1,16.6
1365,Sep '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),9.5,9.8
1366,Sep '18,Queen,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),10.5,10.9
1367,Sep '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),11.7,12.9
1368,Sep '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),12.5,14.3
1369,Sep '18,Queen,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.3,17.1
1370,Sep '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.6,14.8
1371,Sep '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),12.6,15.9
1372,Sep '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),8.6,9.7
1373,Sep '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),8.8,9.8
1374,Sep '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),8.1,9.3
1375,Sep '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),11.4,13.8
1376,Sep '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),14.5,16.2
1377,Sep '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),8.2,9.8
1378,Sep '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),8.2,10.8
1379,Sep '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),6.3,7.3
1380,Sep '18,Spadina,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,5.7
1381,Sep '18,Spadina,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),6.8,7.3
1382,Sep '18,Spadina,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.2,8.4
1383,Sep '18,Spadina,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),12.1,11.3
1384,Sep '18,Spadina,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.9,8.1
1385,Sep '18,Spadina,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.7,7.4
1386,Sep '18,Spadina,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),5.1,5.2
1387,Sep '18,Spadina,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.8,6.0
1388,Sep '18,Spadina,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.5,7.6
1389,Sep '18,Spadina,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),7.1,7.8
1390,Sep '18,Spadina,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),7.8,8.5
1391,Sep '18,Spadina,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,8.9
1392,Sep '18,Spadina,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),6.9,7.7
1393,Sep '18,Spadina,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.9,5.0
1394,Sep '18,University,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),3.0,3.9
1395,Sep '18,University,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),4.2,4.5
1396,Sep '18,University,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.8,6.1
1397,Sep '18,University,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,11.2
1398,Sep '18,University,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),3.0,4.5
1399,Sep '18,University,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.6,4.7
1400,Sep '18,University,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),2.8,3.4
1401,Sep '18,University,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),8.4,8.2
1402,Sep '18,University,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,5.0
1403,Sep '18,University,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.4,6.2
1404,Sep '18,University,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),5.1,6.2
1405,Sep '18,University,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.0,5.0
1406,Sep '18,University,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.4,5.3
1407,Sep '18,University,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.3,4.1
1408,Sep '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,AM Peak (07:00-10:00),8.4,9.3
1409,Sep '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Evening (19:00-23:00),7.5,8.9
1410,Sep '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Midday (10:00-16:00),9.0,11.2
1411,Sep '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,PM Peak (16:00-19:00),10.9,12.7
1412,Sep '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Afternoon (12:00-17:00),9.0,10.2
1413,Sep '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Evening (17:00-23:00),7.3,8.5
1414,Sep '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Morning (08:00-12:00),7.5,7.5
1415,Sep '18,Yonge,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,6.3
1416,Sep '18,Yonge,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),7.3,7.7
1417,Sep '18,Yonge,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.0,8.9
1418,Sep '18,Yonge,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,12.3
1419,Sep '18,Yonge,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.8,8.2
1420,Sep '18,Yonge,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.2,8.4
1421,Sep '18,Yonge,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.9,6.0
1422,Sep '18,Yonge,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),6.9,7.0
1423,Sep '18,Yonge,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.8,7.3
1424,Sep '18,Yonge,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),8.3,9.8
1425,Sep '18,Yonge,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),8.1,10.2
1426,Sep '18,Yonge,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,10.5
1427,Sep '18,Yonge,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),7.6,9.9
1428,Sep '18,Yonge,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.3,6.3
1429,Oct '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.2,9.7
1430,Oct '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),10.0,9.7
1431,Oct '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.3,11.6
1432,Oct '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.5,13.7
1433,Oct '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),9.8,9.6
1434,Oct '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),9.5,8.9
1435,Oct '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),6.6,8.8
1436,Oct '18,Bathurst,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.1,5.4
1437,Oct '18,Bathurst,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),5.2,5.5
1438,Oct '18,Bathurst,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.9,5.4
1439,Oct '18,Bathurst,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),7.0,6.5
1440,Oct '18,Bathurst,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.7,5.1
1441,Oct '18,Bathurst,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),5.0,5.1
1442,Oct '18,Bathurst,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.1,4.4
1443,Oct '18,Bathurst,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.3,5.7
1444,Oct '18,Bathurst,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),5.4,5.7
1445,Oct '18,Bathurst,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.6,6.4
1446,Oct '18,Bathurst,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),6.1,6.5
1447,Oct '18,Bathurst,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),5.5,6.0
1448,Oct '18,Bathurst,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),5.3,5.7
1449,Oct '18,Bathurst,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),4.2,4.7
1450,Oct '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.6,11.5
1451,Oct '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.7,12.8
1452,Oct '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.2,14.4
1453,Oct '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),13.7,16.4
1454,Oct '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),13.3,15.2
1455,Oct '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.9,13.0
1456,Oct '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.8,9.7
1457,Oct '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),9.4,11.6
1458,Oct '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),12.3,13.6
1459,Oct '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),13.8,17.6
1460,Oct '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.1,21.7
1461,Oct '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.9,17.6
1462,Oct '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),14.1,15.1
1463,Oct '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),9.4,10.2
1464,Oct '18,Front,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.9,11.6
1465,Oct '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.5,11.6
1466,Oct '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),11.8,11.7
1467,Oct '18,Front,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.3,17.1
1468,Oct '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),11.1,12.4
1469,Oct '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.4,11.8
1470,Oct '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.5,9.5
1471,Oct '18,Front,Westbound,Yonge,Bathurst,Weekday,AM Peak (07:00-10:00),9.0,9.7
1472,Oct '18,Front,Westbound,Yonge,Bathurst,Weekday,Evening (19:00-23:00),10.1,10.1
1473,Oct '18,Front,Westbound,Yonge,Bathurst,Weekday,Midday (10:00-16:00),9.7,10.6
1474,Oct '18,Front,Westbound,Yonge,Bathurst,Weekday,PM Peak (16:00-19:00),14.3,16.0
1475,Oct '18,Front,Westbound,Yonge,Bathurst,Weekend,Afternoon (12:00-17:00),8.9,10.6
1476,Oct '18,Front,Westbound,Yonge,Bathurst,Weekend,Evening (17:00-23:00),10.4,10.4
1477,Oct '18,Front,Westbound,Yonge,Bathurst,Weekend,Morning (08:00-12:00),8.5,7.8
1478,Oct '18,Jarvis,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),4.1,4.5
1479,Oct '18,Jarvis,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),3.9,4.5
1480,Oct '18,Jarvis,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),6.0,6.3
1481,Oct '18,Jarvis,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),8.5,10.8
1482,Oct '18,Jarvis,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.6,5.7
1483,Oct '18,Jarvis,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.7,4.4
1484,Oct '18,Jarvis,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),3.8,4.6
1485,Oct '18,Jarvis,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),4.7,5.0
1486,Oct '18,Jarvis,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,4.6
1487,Oct '18,Jarvis,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.3,5.6
1488,Oct '18,Jarvis,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),4.8,8.7
1489,Oct '18,Jarvis,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.5,5.2
1490,Oct '18,Jarvis,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.3,4.7
1491,Oct '18,Jarvis,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.8,4.4
1492,Oct '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.3,12.7
1493,Oct '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.6,12.7
1494,Oct '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),14.0,15.5
1495,Oct '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),16.4,15.9
1496,Oct '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),14.5,16.6
1497,Oct '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),13.1,12.9
1498,Oct '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),9.5,11.8
1499,Oct '18,Queen,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),10.5,11.2
1500,Oct '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),11.7,12.2
1501,Oct '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),12.5,14.7
1502,Oct '18,Queen,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.3,17.6
1503,Oct '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.6,16.1
1504,Oct '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),12.6,12.5
1505,Oct '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),8.6,11.8
1506,Oct '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),8.2,8.8
1507,Oct '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),6.3,8.8
1508,Oct '18,Spadina,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,5.9
1509,Oct '18,Spadina,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),6.8,6.7
1510,Oct '18,Spadina,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.2,8.2
1511,Oct '18,Spadina,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),12.1,11.0
1512,Oct '18,Spadina,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.9,7.6
1513,Oct '18,Spadina,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.7,6.8
1514,Oct '18,Spadina,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),5.1,5.2
1515,Oct '18,Spadina,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.8,6.1
1516,Oct '18,Spadina,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.5,6.7
1517,Oct '18,Spadina,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),7.1,7.9
1518,Oct '18,Spadina,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),7.8,8.3
1519,Oct '18,Spadina,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,8.3
1520,Oct '18,Spadina,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),6.9,7.5
1521,Oct '18,Spadina,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.9,5.4
1522,Oct '18,University,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),3.0,4.0
1523,Oct '18,University,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),4.2,4.4
1524,Oct '18,University,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.8,5.8
1525,Oct '18,University,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,9.6
1526,Oct '18,University,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),3.0,4.2
1527,Oct '18,University,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.6,4.1
1528,Oct '18,University,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),2.8,3.9
1529,Oct '18,University,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),8.4,8.5
1530,Oct '18,University,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,5.2
1531,Oct '18,University,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.4,6.3
1532,Oct '18,University,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),5.1,6.1
1533,Oct '18,University,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.0,5.2
1534,Oct '18,University,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.4,5.1
1535,Oct '18,University,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.3,5.0
1536,Oct '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,AM Peak (07:00-10:00),8.4,9.4
1537,Oct '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Evening (19:00-23:00),7.5,8.0
1538,Oct '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Midday (10:00-16:00),9.0,9.9
1539,Oct '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,PM Peak (16:00-19:00),10.9,11.7
1540,Oct '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Afternoon (12:00-17:00),9.0,9.2
1541,Oct '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Evening (17:00-23:00),7.3,7.7
1542,Oct '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Morning (08:00-12:00),7.5,8.1
1543,Oct '18,Yonge,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,6.3
1544,Oct '18,Yonge,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),7.3,7.3
1545,Oct '18,Yonge,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.0,8.1
1546,Oct '18,Yonge,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,11.8
1547,Oct '18,Yonge,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.8,9.2
1548,Oct '18,Yonge,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.2,7.2
1549,Oct '18,Yonge,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.9,6.3
1550,Oct '18,Yonge,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),6.9,6.3
1551,Oct '18,Yonge,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.8,7.7
